98.30276431955403,1.6965644763904701
-0.3260592115165224,NaN
56.88034010461084,1.5711648341390037
80.3027643349553,1.671088145137292
44.477575099417976,1.5276682129123502
69.32394720153798,1.649663195366337
32.53345043210004,1.4164371949638046
13.762989938540855,1.1433604063924894
-6.020126644379587,NaN
92.9292771470883,1.6899185112720827
12.847743546484011,1.0762885264250408
33.92695055095518,1.4252697189075172
-79.59959956912121,NaN
66.17156701077235,1.6423265536626206
75.39746714351773,1.6622195090984384
27.33115802170873,1.3767793621850122
84.06856359969342,1.6772496219010555
-60.245338765761545,NaN
62.808064878316486,1.6337701257487622
-17.820241969223844,NaN
-85.84657140945937,NaN
6.052003139040622,0.7810845081498201
85.5699289758318,1.6795665972171592
-25.510374211892966,NaN
-27.152740376379825,NaN
35.77026885601978,1.4360301907586022
18.058358677429794,1.2240381398538098
48.79816972896808,1.5450471553712268
-70.79877716573628,NaN
-62.43992162445937,NaN
48.630104951176975,1.5444223272201305
12.94682510845206,1.0784570141358953
-55.40314586803519,NaN
26.981309411304522,1.3736525896130176
-40.29408631401341,NaN
45.554697290743604,1.5322722185099376
77.50100447784652,1.6661484664889308
85.95707582380862,1.680151944093783
60.037556178942765,1.5796358757628954
-24.851578590837335,NaN
52.06605033646804,1.5564800092955973
69.8268634428166,1.6507781109813129
-31.10312037513772,NaN
-68.48411701069426,NaN
3.301194671187119,0.5456386683243848
-23.663916664181684,NaN
-39.286465223702095,NaN
-7.297000959763579,NaN
10.954720068624695,1.029007042983059
29.375723418202398,1.3937881558297947
-81.27300737877351,NaN
55.17426718578221,1.566224474436846
-35.088802314513984,NaN
-49.98762466861035,NaN
-82.49235978474482,NaN
40.00943342374208,1.506279234049069
-33.17839133291443,NaN
88.32547909144887,1.683629522820428
56.74072153210773,1.5707705986440756
-85.38982539291757,NaN
65.84856042739716,1.6415390494335231
-28.204786203307506,NaN
2.455981245272639,0.392235969551865
57.24215761939223,1.5721784066861133
50.82258133096323,1.552284112771868
-10.538987945989263,NaN
-43.07500870173222,NaN
20.839554272759983,1.2615164137418806
76.76988503790406,1.6648052142809582
75.79718277978833,1.6629814207838196
74.73706248312354,1.6609444003697476
-37.14942658802982,NaN
90.68570174261262,1.686927617591144
-15.771205692051879,NaN
70.103842863561,1.6513859524665015
99.50404904237774,1.6979586447734494
-60.408357299128234,NaN
47.43743072641456,1.5398757509311942
-80.76827720481441,NaN
-84.27109454584128,NaN
93.32937788410229,1.6904378505199218
10.083088415211165,1.0026905944792854
-48.359830597171374,NaN
-83.94035862683171,NaN
95.20718654289763,1.6928210456572832
-10.705045654536178,NaN
45.59328942958521,1.532433622968768
37.212696415480366,1.4906528695002819
-34.47018928335001,NaN
69.26041574316696,1.6495213090441676
95.35086604176149,1.692999798496052
59.62008553215685,1.5785624126786302
26.206232448817772,1.3664774621656657
68.46826407469266,1.6477321733654733
1.7342586320701514,0.2500186943416883
53.05821037845803,1.559701586348631
-10.955973159161985,NaN
31.638469336659142,1.4104120803049944
-47.458409073690945,NaN
70.61136705429519,1.6524885040202066
